Wallet Address,Boosted Score,Unboosted Score,Boost Percentage
0xa2e55db5c422ada64cc4af0fa3703ddde4218c74,581,581,0
0xb3afc024de63e6bf7601b44cb1de764ad9cd9d7c,315,315,0
0x7e18519cb2803c44368054a9e95f4e932650e6e5,653,653,0
0x9346df9bfb08419a96bb85d47ddaa44b0ad0069c,349,349,0
0x352fdf02841a0fccfc24dc62219ab2b68581b2fc,423,423,0
0x787219255a53e38fa141f25c42479bb6f5f331c8,62,62,0
0x2f2bf0b64540706e45cd0e556409667f6fb6d18c,709,709,0
0x4d29bbe9457bd1f1cfddf9c453747355d6931aec,259,259,0
0x069d2e69cf1cd1f77d3becd7f64068fb334d8944,308,308,0
0x4d3f2874dd3ff9bf37f97517b6e835ecb12610ca,287,287,0
0x80f4205b37f8dcfa81ba025f7eeb11a0361bcda7,304,304,0
0x84a0e7bc25d7df82a0bbd6ed5795a47f26037a9a,297,297,0
0x4fbbd292ddea55b4c9a74a63c0ad1e70f3817941,309,309,0
0x538526c33946971e93a41b49b484a14614bb4b86,253,253,0
0x2a1f9ac73250f70cbdd502a6288d5b0eaa541803,634,634,0
0x3c162c72b99a4d2ee8986d75f2b90cbd3cc17c02,905,905,0
0x2d7fb3ea29ca5c710d5c91b6ffafd651056edfcb,560,560,0
0xd16084b682c357bd67588ff9e08a9e24e148c64c,304,304,0
0x3ed17a309c9e3deea8d71fadeaa2d0b8897c339d,1250,1250,0
0x62f4b43d1f0ee5e83ff3990d92223293e3b398f9,301,301,0
0x9d407eb882276b3f13c81b9d5d96c7a91c2afecf,349,349,0
0x519c4ed34088e15e8183d1bc3d96f3219615eee5,269,269,0
0x0493b9fdcc06e2b5a1da3c2da2ef63dc0711f925,56,56,0
0x6d1a151274c74c82ff5dd687e153d0a6c9a7427e,271,271,0
0x9bd89a6223cdb69c560bcedcdd4fd9dbb9fb4f5f,309,309,0
0x8dbb471b492ecceb0a2c626d2b0456ad301a5753,871,871,0
0x9133bd8c79ccff2bab2fb8b726445927b9434a0f,529,529,0
0xbbb9d8cdbb9e3a98618676e1eed5a05eaeb6918e,1161,1161,0
0x247806e6de35d25e92803b67e8406efffafe0804,352,352,0
0x0d869c6d5186d2b41722445550f6901b1039166d,574,574,0
0xff3353410f321eae36352be7b879c58e57c76969,310,310,0
0x698397619c5734dd6e67de810158b5a8a3592ce8,660,660,0
0xe316cb8dbb22d55590d47ee6672eeec47a727e53,661,661,0
0x0979f650741a26b724d4ffb5fa1923528965ee35,558,558,0
0x3d1524817a1a4dd58eb7f098f0b24fdce7a67fec,576,576,0
0x070d0149e63d855bac6211119eb382492f0e3b3a,373,373,0
0x55d43f8e3a9222faf12072f6192afb27d8e33742,580,580,0
0xa6c4c82c31948867a6a61bce51d06ec43584419c,288,288,0
0xc426275302fd140802e17d4c59352c0957e951f0,66,66,0
0x6de541de40dfb29fe38bcdde18c51ad08b883ec6,318,318,0
0xdc035869d728a466fecc36d82bff162369d331cf,574,574,0
0xfb5799b761753b14b048a10f42a207fe73bc6033,351,351,0
0x53c278903a215b73af458cc04f9778d7445e46fd,341,341,0
0xe01f7c5e2bb1266e5ba381d41ea2605fdde1f697,300,300,0
0x22851c0ab295397ac5d41af8899debf69c641680,309,309,0
0xbcf59dc3140ff2b2737f0c441cc8da865b2623af,630,630,0
0x69d4efe2f8bea04d73701b7227017e37107b7a9b,889,889,0
0xb40850e932ab9693b69a7172766727b0b878967e,330,330,0
0x80c008a7c9ec056158cb1f64024e710c8398048a,324,324,0
0x66297c04f9dc4cb6a3e2b08af4bffdfb337563d1,628,628,0
0x98f5e6295fe68dce1aee28b73fc70df35db880b9,297,297,0
0xef4f7091c52c85647ff630be3cf2aa0123b67748,610,610,0
0x73645b130fc766d5542a47c8854ff80a75dcb58b,572,572,0
0xf1e240faf250abb358e809426c0e8caf9be0445d,284,284,0
0x4d1dc9c1a912c7a0232bb877372af471509f4ec3,569,569,0
0xad7bbe006c8d919ffcf6148b227bb692f7d1fbc7,614,614,0
0x381f72eb9d830b6f75e5507f3775aadc45a75486,318,318,0
0x8a84a4d4683a54d641fd48746edf076e51366326,24,24,0
0xafba3199e32ca024a34c7bac82ee432e78f6bf62,481,481,0
0xb57bc9b9a0b021103052ccd8c7ca30acc4f41612,259,259,0
0x1df40f48ce18b6fa0f1c2c0987e9fcbc8d6a3304,410,410,0
0x09fd45542021ffce90a5838b041710cc145bc6c2,30,30,0
0xc70d37e7a0e68d6d25f9bc79065e3640d0aea5ff,335,335,0
0x3518b005560a1cc9ee9d0e8f7a927819bdcba9cb,945,945,0
0xf346ee58a8178d398cbc3948b8bad9235d28e0cd,595,595,0
0x5b04597e54f18d3a5c4e546e06813b780961b3b0,332,332,0
0xd54651b920a4806528661fd650ec74e0d93c3774,248,248,0
0x546f73d4291da0c1237ac9dea6326215b6b865c3,300,300,0
0x73559fc3d43bf2ede6ed5983c511d01101ce0ccf,52,52,0
0xfafc36a1d15ad942eb7d99029c6e2c884c2b8f74,300,300,0
0xc2210329e161ad75415c4ee65a35f1c061717e2a,335,335,0
0x05180b0758e1e96ceafd6f9f72b7be4b845846ad,314,314,0
0x8ecb84717c1be2000df7c9ca4ada60363819a4ee,608,608,0
0x490c1487ba7b41afa345116892235f77953516b9,593,593,0
0x26ab8d908877416005651570d455d836d45eefb6,592,592,0
0x0cd07e86cf4807f3152a45b9a32bc3c9bfb44da1,571,571,0
0x3a54cde71bd7379bb5aae8cd38ed7018dd480d2c,616,616,0
0x386e96e10447095a99b919defc955c6d4835c279,290,290,0
0x39bf27a8e7a05635e28e057e95f5c334ea94911e,276,276,0
0x78d1d14031ec79508e3ef878a16fef198f4c8432,291,291,0
0x0919029ca83b12a45033e59967caa84c2d3f1b50,322,322,0
0xfb9ac0ab59a0853ce8ef01286649284be271b740,312,312,0
0xd0ad3617b53bd39d27064f48121b419a8c58aa13,678,678,0
0x31d6efd9aea795b8bef68dc39f5997633e9cdd00,433,433,0
0x13db4eb9e8a26c57f4292e26a6a0cf2cdc24527c,283,283,0
0xfef6194d75f676ead746fa3652a93fdd2967d197,284,284,0
0x49a75138db6370d91a74856d5847e57c8454916e,334,334,0
0xd12b87b4bb9ee50127ee76031304133ae0a80515,606,606,0
0xde8acd2fd5f5765c2df5800de288abdedf9d5dd9,629,629,0
0x8d1dda3920a3a7859b4950d8d6fa55a246a3f707,845,845,0
0xfbb840cba8fa1419f55fd421da67377a84ffd08f,250,250,0
0xe6563194f9baa6e3064086a98bf73608fc17cbfd,615,615,0
0x804de9369edb851a49013dc41cd4bf961e07d774,349,349,0
0xac94e534b0bcbbe281e9031d2aaaeb622e9c671f,529,529,0
0xb9532e63ed0dea7a699e84264bce5f97d7d30234,957,957,0
0x1d0439ec14637825b59a55592b6279b6bb1efdf7,59,59,0
0x80998f33e5d819d66d6ac1b64781c43385c268ae,335,335,0
0xa9d0e9bb98ac9c0f9fc41df7e270b3e0750e1278,6095,6095,0
0x8d57bb08b6da6d81101a8c542cb06ee6b45cae95,295,295,0
0xaa160c753d8a70929c5d7caa8b380335a1ecdbe9,2482,2482,0
0xfa7f9214143ebb81b51f436332f754cb90ebff33,876,876,0
0x89dc32c27aad74ce78c592aa08365de8a208ec80,275,275,0
0x2db39fa3be63691294caa7ecc492d27a3881f027,317,317,0
0x910ed4c79de7009de7a44d354249c71c753e1e8f,348,348,0
0x4d0cacd39d92f7e50a75e68db253b4247739df46,1513,1513,0
0xf4ce091570283e6aa53647cf7e6f75546eb58fcf,323,323,0
0xcfaa3f610f853a5ad55ea2fa90afa08004603ac8,377,377,0
0xb44b311ee946a254a93433d73219d151f6c34fbd,290,290,0
0x05e9d0f019088a440731f368bed47e3b89e5fe8b,273,273,0
0x8a0b5e5cac79dcc589cf67f1b8e5c0acc6f0e3b9,884,884,0
0x35a267927e4353269ce564ffa3974d2b699eabea,288,288,0
0xc6fb8ac9f7c41acf42022add8d7cabcc7a8ddee1,312,312,0
0x7ad1647e3cddd12dcec2eddddd4d5fa4c93ce85d,295,295,0
0x3f065987312f1fca10b848aec98689a719555bb2,913,913,0
0x03676ad5305891ba30a25dd1d6af487a919bd65e,584,584,0
0x65488d4683b9b929950e68e4941773267ad72c49,908,908,0
0x194f0fe6d4dfbf198868b1b507cd74122fbfebcc,278,278,0
0xd84d2c87117f63200733b17fc4059184ffce8bdd,292,292,0
0xae87e51ba8301d53280bb8f7c0c93723f7d2ceee,371,371,0
0xd9e1a289f7af022aae67df81819a5a16e27aeebb,333,333,0
0xa0c58f1d1e36cb703a8d76c067524c570f83dc66,800,800,0
0x2d53b848079979b6b10202e38290d6f4c2ff7c5f,316,316,0
0x787551ae0ab07de8eb91d1535dbd37f379b0111d,912,912,0
0x1b7a0cf0142ae27824e751ef6b308245628ef143,302,302,0
0xbeccf1922709e08a11158b1fdadb0add92522d3c,280,280,0
0x467ded9d61a6356488fb3571d7966a894040fdb1,300,300,0
0x5f71f5608cf62acafd799791a64c74ea21f247d8,643,643,0
0x6670c4a13b5f3b36f32621c76525ebba3487744e,1006,1006,0
0xce5b4e3045e73fc2ac951ee150f9c2133d6f6194,312,312,0
0xa5b61af6bc5a24991cf54e835bdd2c0c4f41d816,593,593,0
0x80656b1ee9d95a23c4ee1f81af62525bbe07e171,269,269,0
0xdb5be57b8bd580684c4ad788447ed4e83ea662b2,325,325,0
0x33ced7a8e33315d38927649089bc3409004cc99c,312,312,0
0xbb1752b7c15bb80e59d1e5a181f481dc856db970,287,287,0
0xdc0ff7a4d6160615baa8ee68a4ea43a260676781,336,336,0
0x5bb1396e3ec5e31e12dc7846c4c94eea25083f35,295,295,0
0xfa34333cc64b7375c9df9577b715379b554f0c72,582,582,0
0x44c416ed83773d0b9bf378da0e0aa2f88a786c37,283,283,0
0xa0b1385ff5084a7206f884f14c6fef86d0285c81,322,322,0
0xa8ea3c698b37ce12835df695836836c906430e62,334,334,0
0xe2bcd85cc621dc7d64cc6a3a0028c2c9a6745aef,337,337,0
0x5a89370897f21c8c1f4fbe5ccdc98ecab4ba0ac4,317,317,0
0x9d851470da0c630dc43cbccd146b36fa279d45a1,285,285,0
0xabcb8a6453632b099a8273d12debbae27608b972,1112,1112,0
0x7f45c37ec37cbc24fe4b8a2a414ff978d966931e,936,936,0
0x3835219aa2116b7d1322435c351378da374bbf4e,362,362,0
0xf7c3ed5ae30561c65b3cd13cc265a5753ba212ef,985,985,0
0x865f5f2bc78b41f9e2bd714c60808970a4c40045,315,315,0
0xf832ada3c3b73a5f9b3a35e17aa18f9057a37420,275,275,0
0x6c5326e11ba87caaed6f4980a6c721b130a131ee,915,915,0
0x2f7670e702dc14c87c7690701e4442bf5b474a50,1007,1007,0
0x5dd01b608e4234aa2c8aae2e6ff110a39676e3a7,276,276,0
0x5ce703103e45d9b4d8a8876ada58d3811774d77e,281,281,0
0x7842387384cd77c10e47a7fd63c5bb4e0476b8c3,1883,1883,0
0xdcb3d1d05942f11e9a39b983fb462649efc91352,270,270,0
0x54af9a55e31f09b5951c2e659642349c6f2fd3d6,345,345,0
0xf586b3a66022dac2c0279ef6a2f3a968ec243efa,305,305,0
0x04cd6ce4ef784b6a3a26c5c7a4f14169529857c3,617,617,0
0x70fc5562289d6b04779f71e6cc650a09883baf79,284,284,0
0x3c2c38ae8853a99095192512cc2e7fa4079af222,1161,1161,0
0xdd3b3b32cc41d3ec4eab890d901da4ef62a61397,265,265,0
0xada51de28e1e309e4902a3a8ad62c21f03856312,1171,1171,0
0x5a6ab808197b906b7bd7a245c027e0407fe01f81,340,340,0
0x57ab4ee8a6283b6e6ae8ce8fc1fa48df5051691c,327,327,0
0x004bc2dc0cf053cc3e767541e559a12d911e04aa,321,321,0
0x08117086ddd605ba17fab621f15c533892554cd9,612,612,0
0x6cc96abbdb447be823b177cdd35ae58c9ba441f0,326,326,0
0x23ed62f704f380a8ccd88680c09621b0f4ac0339,302,302,0
0x61a4549eae416aaa8cb35d808fe4e1bbbe348947,292,292,0
0xf3b10029ab079153a55c41a360074ffa78671677,280,280,0
0x5ff102844497f9feb8aad85beda9e62ab90d0704,323,323,0
0x50a6572858aede4b0d46d4e9748a55416daa8406,304,304,0
0x700cd3be4343bd3bbd8e3ebc19d583353582a7ad,958,958,0
0x67248f105749b60045d89869c33b8bec986897eb,304,304,0
0x2a5c74cf62facbc77d89668573b814eb3618be63,1313,1313,0
0xd753127550f7b58c6fd42c8fefa6f3b16af2b109,283,283,0
0xd52e916f1125e1b65e40ce69529e93a1933213d8,281,281,0
0xba69de55dc76a3a22e60b7c66c5e8f11e7f46585,1349,1349,0
0xc145fe95cf227e3a189449f7ec20a1e2782834bf,298,298,0
0x1f8c8bb4971c42e441e2fc3662bcac89052d4373,1325,1325,0
0x93c0c07a4d597da8c2ea6b24db8f8048fbb7eee7,276,276,0
0xc1ec660eb347ce7a50fbdfeaca11cd06f5dc4bb1,619,619,0
0xd9057d72213400d286bf4c3ff535745460fb8f28,326,326,0
0x14b70f38d07d6a737671a289c2c6ee9843bcdd77,347,347,0
0x3f0ddcc46f32f0e305ece0afef806a501a800d7c,324,324,0
0xee421b13893c93d4ee05834ee9a3edc755eb57f3,291,291,0
0xc17ab7951a9177207cbc85ea37c8e65ffa654dcc,333,333,0
0x5f6a82fa185d3833cff28d56bfad1a3d81060f55,273,273,0
0x504eb1520105ff6ccd2e6c1b8790c454c2f133f4,346,346,0
0x49c638a5450cc3dd5c1f1619f535efb5883aead7,349,349,0
0x93987b193f0a477b76e0dbc6f91b0c39393055bf,581,581,0
0x05a40eb6a5997b8ceb7748d37de2c58780b4c925,871,871,0
0xba65ff66ea7966e074a5f8b9b3e2a9c993aa5949,604,604,0
0x0859e3ca325b7f07e9d44843f2a8bffba2afca0b,318,318,0
0x5f6810da9379d650676a4452f3415ce743fefe14,1197,1197,0
0xae769ab6ace7d4ad7eb73e86a8ac6c42997d2dee,283,283,0
0xccf156eea8c32939e313c3fb40d349c86e1b0331,317,317,0
0x9175b7f6b7c7fbe0524b895ef96bb19752c49f15,632,632,0
0xa0f7f8c53bd76f99657f76a99256ec730535c7af,622,622,0
0x541a11756199be6581cfa545183adae99ecfcc70,548,548,0
0x4227f7f81608b36f97f1c2ea2234b5fdc26c0991,935,935,0
0x8603b5e027c28a4b2004aacaf376581a3924ba76,318,318,0
0xab3980a8fd02adc1d8d48dad17f1f7caf04e035b,380,380,0
0xe728e444d3ffa968feab6c2e9a492f600a7d660c,605,605,0
0xe74cfd708d3ba639c8067676c6d705622c1db106,415,415,0
0xb47fb5175e3b0935854a554945f67a8115e4a9d0,247,247,0
0x32d319bfe769e4f09dc65f3d9ea1b5ceb39d9683,275,275,0
0x5fcb06838f7ac00d8ee2d278f91bf8c3316ca223,504,504,0
0x8c54c565db79596700886acc2951b467dfea91ff,315,315,0
0x83f8aa6be087dc06388fd375faa0eb00dc5e33fa,294,294,0
0x82025cdf970a9c1324f06a5ee1ec979da1d7af17,274,274,0
0xd56113b34f817e9c34d5be28a5e4e645b77bb245,298,298,0
0xf81139f5d1235a6c3ce7c3f6debbb3d61122aebf,893,893,0
0x83ea0e27b075e76b4d11d412f9cc01b40ccfc0d0,964,964,0
0xc73ffc12112a71ce5a30f6cdb175d0f91ee64f15,655,655,0
0x07a2cdeee240e05c3c048dc03ccdae309d657162,305,305,0
0x79b33876135ea1cc4ab3d4c7018d36410b074faa,468,468,0
0x0c317846c30ee092feb0822f7e581de3897ff40d,618,618,0
0x9f6d8c5eec319d8a7d7a57ad146d49007c93a9dc,552,552,0
0x7f08d733a2c4e65e88975aef8f80fa694ef339c1,338,338,0
0xbd39dbb63debf0892080aa3be9badf36eb929d9f,265,265,0
0x20bd84fa0bdec2c4da7e8a9b7a2752ad6e791efb,292,292,0
0x36c72892fcc72b52fa3b82ed3bb2a467d9079b9a,284,284,0
0x91aa31c9c3f22c1e048afac9bd9ecf64adcc4a55,328,328,0
0x8d11352e2237806449c070034fac255958158860,706,706,0
0xbff73b584b296105c0cef393138a7aa594f88617,1056,1056,0
0xa8cce15cf0f79278835978cb23a328cfe1482cca,307,307,0
0x1158094cd0efcc2d0b85e6c3760bd92e2c47e919,297,297,0
0x04d5d1d251a0d0438fb5dab243ded8f45733ce29,268,268,0
0xda3d8e3ee7a9599cfdf9235bb3dadaa5749ccfc6,309,309,0
0x4bcb54c100863eaef78e51a141e3da0c59a6dee4,634,634,0
0x07adc2ecf69b61fbada5d8b70e49cf6bc1d61716,373,373,0
0x1e0dc543b5eb82bcd31ffdf71c9935d5695f6379,347,347,0
0x8d6c5f664b6c3992ec2965ac6998e7a6afbc67cc,687,687,0
0x95c49fbd137a4ed00f2e954d975d3808c4c298db,783,783,0
0x8d70dd4c44df13fdcb51d387e26e5460cabe23b0,716,716,0
0x9be2d8918a8a8b4bef6602b6a3b7e1d118e24455,981,981,0
0x4b2ccbf11eb63f21fb02da5dfdf4ab8a79453639,872,872,0
0xf43066962a0ebc1b53fb143a57a3e04f20e303fa,278,278,0
0x5f0e3ad131f7d14078e6e7dfe42bd6f79afef9ba,700,700,0
0x3b718b6b6a68f9b7fec2ada53e159b06dde79dad,262,262,0
0xbdf9a230b8126b75f98e9776451bf7b5d610b265,597,597,0
0x6d62eb146522b30336fb57cd063af69618f62675,433,433,0
0x3b7901c5327e3aa8f0a4c39dd23e40c0043b1cbe,566,566,0
0xcdfac60f5fda4dd6b9556f20d8b2a407758eb5a6,360,360,0
0x4c0713d9eb4efd10ccf4d459630f4652723c9f30,261,261,0
0xb8cf127e39da6547835f9b39a7f3881b59b8a8f4,240,240,0
0x38b6dc055e445de33171a0b417cf390c731d5688,585,585,0
0x4a476622bcc52a57af32a03ce7be3c8e3e02ded3,870,870,0
0x0c5211c17604014e6adaa56319432126ddaa9f69,263,263,0
0x97011ba116df0385723212be5eb94c15ceb7f995,535,535,0
0x71bbfb99437b0a58046287849addc08ff0cabcb2,887,887,0
0xa2e82a800b155cbf685b6e33bbfa4f83f811b37a,264,264,0
0xdc8e2d61b358041d5128f25355d716708a983e45,881,881,0
0xcaa968b63014fe492b378d864dac248f8e4ef6ce,325,325,0
0x96d1501c40434e31b51b67680556b20f8d48243b,264,264,0
0xf48dd34487e3d925156f019593458d7f7c7e613d,903,903,0
0xc326a9a50fb348b049f28eb8618586499afcdcc4,291,291,0
0xc576fc2f2dec710b8fcebbe92e7ece2bcb458d86,269,269,0
0x5a84c9cbb19cb3f8dc6784def75ec04aee716f9c,649,649,0
0xa6adafbb5c24d374717d22a742b84a4cb6d73d31,286,286,0
0x9af72ec1522b14a7d5fc44be0b99eed2be9bf594,293,293,0
0xdbd855c7cc38b7d19e11a2b56b2c2130bd1a5cd0,267,267,0
0x27148f5434dee32b36a569579133590f2eef82d8,555,555,0
0xcd7ed0c35b32d15ae89832dd2542885ed5f5148e,733,733,0
0x9cdd2eeab50d5c723ec76df6e8745a67f9fe08f2,1557,1557,0
0x41a3b54a98f123d2364e46d5c7bafcbd5445ef8f,836,836,0
0x25f8a2a846c61c730156bf472a4beb29d6e651e5,600,600,0
0x643d986fb0025916cabc3977f49a8600f5d85e04,856,856,0
0x2db66da698f7f47c886d6a3a8c1b45401e84c92a,313,313,0
0x9f818bfa72822166b8aa99b2a46de9494930787d,274,274,0
0x7bb2802eb26e337402dfa65a8339ce4ca27503ea,316,316,0
0xf54d5bdc76811e49a67c4f1036db7d244554af70,371,371,0
0x2dbff966754d40e36c8f5876cde787cda2c8c108,307,307,0
0xf5bda2e5cdc4f26b2e0cd31037213d4f2e8fce3c,624,624,0
0xada3604f9210280992c638cc59646202947dadad,353,353,0
0xd00537d9f66b745a8e3bd308c333f0aac4cc6fb6,987,987,0
0x5a32fb84af55046ec2fc3540e333b6c30d66ea41,328,328,0
0xaa53fc83a445356c7aa22bfaf1ca7b7a71fa6d62,285,285,0
0xb9865b8cfed45696db0a98cecbea7fc74dfdd53c,595,595,0
0x1dfbcabec03822b43fcae248183f494bd1a9e3ca,291,291,0
0xa3bb281a4012c13b4563ea62b6bf01ddcdf39d0a,658,658,0
0x8c1a4de2fff9ff7279da00c7277e3300f45b85b1,404,404,0
0x87efc2e0df81b64cd5846c47e9aa6821a1a618ad,1191,1191,0
0x817b5f8b0c284ad5ac911dc5038162e719f2d0ff,294,294,0
0x914d8437d8152a53f979d58f71a13868c08dc906,315,315,0
0xbd1dcbb309ce97e60c25b83e0acea3052ee638bd,304,304,0
0x6fd375ea0e4201365a27d6e5c5bdde0c49c4a351,618,618,0
0x065335f37ef77c009f4d25cd0066e6ece2e11c63,321,321,0
0xcc1ca37601164a9b77e60ad301abb28dfbc4f1bd,278,278,0
0xfae80ecfcff99331c7a89d80ea80fb4c39a518ea,262,262,0
0x5be613cc0eb6d8bbc457c7b893d47fa0b6e1f875,298,298,0
0x4397e58e390133bec3ff089ddde7bcb610fab407,285,285,0
0x2aad3ce0f6b3f991d47cbe06d8137679b45d9a92,316,316,0
0xf3b1b6e83be4d55695f1d30ac3d307d9d5ca98ff,346,346,0
0x59a6ab13e4c48e0c53ec1e02499ecd5218e7a529,1175,1175,0
0x0e8c4324f5021721486d6b65b01775e1ba59eb30,667,667,0
0xedd75a35c7eaed2594c4cac4cdc52da7f07fd633,916,916,0
0x46def04b374dd227efdd9fcab67ddb685a232811,248,248,0
0xc9de6ea7cbc141ecf393cf85307b1d714e64b2cc,327,327,0
0x7cc75a193031303a62bc03a25da76ac36d7574cb,705,705,0
0x31ca6ca7f7a3298bc6c5103aa45847f34e382a1c,289,289,0
0x871eb1b40f5a6ba659409bb16bfa2ff5b99a3b85,612,612,0
0xe298c8165ddc6f87135f1d8b2b24f2f9e95b0ef1,679,679,0
0x4b7afadd2027c60fc04aa91167a5a0036a375657,282,282,0
0x977c425a4779edb5fa24fec20850b6e1df2da6ab,571,571,0
0xa1160e384d8000da144a4e8e0058c2ec411d5e29,274,274,0
0xb1955afbb18fb9debf356316cd6aaf297f93fc01,315,315,0
0x467b6ec2cf90b104320d9056946b0a483157aabd,298,298,0
0xee402489d83e2b22d496910f8c810d35a3ad7b25,2168,2168,0
0x51288eda91d8c14a2d064340a471df1b502916f4,344,344,0
0xefd9ba2e337c7046297284f4a9358a2aee5990bd,306,306,0
0x9672cff9f81a9e4953ae5ba9792e309fd8858634,758,758,0
0xd0c07fc1e0df70f3c8e51bc3ec03c0b92e7d3102,620,620,0
0xbb34b5ad1d5fd1058be03cc5027ef14e81babe26,298,298,0
0xc531e3e8d87f4b25087c57e9dcb2b506bb5768cb,907,907,0
0xc0dc00ce6bba603fb32f6a55639c9b796ca1a81a,708,708,0
0x3b0210b8267d9171230f3e32c2b4c1f69d270fbe,28,28,0
0x8dc16f0d2b15040d346ddd599dec3ff8dc399ab5,310,310,0
0x853f4ffafe264f1f352654f7828b76eea3f7dabd,925,925,0
0x291b1a7ccb4782600fd22e4d374aced870389bb1,293,293,0
0xa4b74c557410dd42167212101af98ea5fe2c98ee,253,253,0
0xb32ec9935f9131d7f3d0b3ad1c28ca60f828a395,280,280,0
0xadeb918f37efd8e19926ec8e78b4a91df6b93fb9,1016,1016,0
0x4b1eb3e93bb3441e2f85c9cb56c324568b0acb71,246,246,0
0xc211fad4077ee7b76faba001953838bcb2af5dfc,342,342,0
0x0c911d07d4613e027b248c6f526a7ce2a6b4589c,60,60,0
0x47f4fb20a447eaa5155b970f00e06336f0472e7a,415,415,0
0x1b78b963dde00a7e3b7b3782ba42037e7378f21a,299,299,0
0x1acc74006881a1dc5c1b1ab46c09a53cc1c2ca06,676,676,0
0x246063abe31753aa7016ff6aaead5e3b8e653d3e,1037,1037,0
0xb4885695ac18a791f3344d147a4753b886997314,648,648,0
0xcc2bedff53d4134a1c07825888011c5a567e4f79,263,263,0
0x2d67a8b4d0c921b31fa9e6a9f847d668c67feb32,296,296,0
0x64c49fb09c82e52465aada4c9e97ca68d0af39e8,322,322,0
0xfde0680b52cb819b64e8ec93960a8c2e3dc1c143,295,295,0
0x69b62c4fb201f7509bb0c3accc20f1291f801a46,23,23,0
0xa037338610a590b93505053b7255db0d81b42972,1149,1149,0
0x3fca121df098f2ace48c5c4dd73d6d110c0aa8e8,251,251,0
0xde6b1a0ebfd9fd42f4c9dd8eb8c66c60c91a0768,304,304,0
0x3fb9a93cb3eb6ef63301e602c66dea9baa37651f,317,317,0
0x293f1c9f06914d52a104cb1f2ed5c7f1ac457ff3,595,595,0
0x07638e6bd8ea54642ec19a0209c66e74cdb4e0dc,369,369,0
0x313fe6b7cc47737a446b518ecf57d9681ec8d1ec,582,582,0
0x486b4d5ae09fab3c296ca82d433049a34b437057,856,856,0
0x26c233534aee8732cd3aef25a1a50cb94083f32e,254,254,0
0xab3e9c92fe8f0e2ee96759e02d5416ba58e2c67b,2331,2331,0
0x0d3c1f3c822dbdead3f27a62c88a1a57ee27463b,676,676,0
0xbefebf764a9c6e092fc6ef26e5b534dc52e4dc18,272,272,0
0xd11afe9334676dad9b24c27d4e261d1ae99ac8ad,632,632,0
0x461fddec27f06f9092b65edd34b2947fa1fbd1b8,257,257,0
0x518e09fb0204008d5b503d55e23855d3b2668779,889,889,0
0xeab7715b8f5c84297d882c3d56199b45e0781630,2171,2171,0
0x21bc82e6406e216669d75f8e2f84e73eb6fc2679,923,923,0
0x0889f4f579bddf25cc9b56e8341d176a7e8433ca,637,637,0
0x7d6c2c95b2c9d2ded56512abd5e42dafbb72dbcd,266,266,0
0xab45e150dda9d4a3e141c5a0c81746d7387c24f1,319,319,0
0x4c69f6ece19e4e68dcfa72813cd8b5eb9b0dc165,1297,1297,0
0xa2681f6398f33cb7a9bd7a87c7df92f77c104fed,590,590,0
0xe81ac46fad254a9c7284f4fd5698570c298f9666,262,262,0
0x3e48eda421ad37e739904a1e9f2469d0f7f62a28,248,248,0
0xf381e94338b7c518a14fdfca13519c9b50c5333c,867,867,0
0x3e508d23195199376e57b286a6693246ac33daa0,621,621,0
0x1cefd1809ac0c45e983a81be52e0be98fea9f653,2411,2411,0
0x164445ed97d464494588198a31737f333f0dfb29,272,272,0
0xa3379324f9e9ea0fe4282ddf5f6587155ebc9e6e,288,288,0
0x564349b24e4bc35b24577b587bdf49baa11e87f7,98,98,0
0x649625dc86f5c3d03c599a1cd3a3adabb3ed5dac,616,616,0
0xa325651841b21117a3ff1ff0c0074d5e26c432a3,1121,1121,0
0x26223fb0e0743bdcc8ab35908350abb60f0ce4a3,1537,1537,0
0x72e0f8eaf3a97420037b8d3cc053a8f25b9c69a7,655,655,0
0xd5247fe70db2aab489c55d4642d4fd5e84645210,324,324,0
0x7d26cf64b695c54df9115454969a4c0b1cca8a1b,332,332,0
0x0773d9d1a42f975358eaf34cfdb9c08aa3beed9c,1180,1180,0
0xf4d6824fac14b78c604d18ea2d29b8cac0ba934b,652,652,0
0xd8c6d8050ce05b31de08409e25039c8aa9147aed,343,343,0
0xc4c2985fb2b78893e32d2f2b170edccbbf3d46a9,1854,1854,0
0xc0bff80ecd5ea67985f6f5c0fc0e660f70c4b9df,312,312,0
0x5aca2227c36e0c88e118ba2db3bb3af83b7442de,275,275,0
0x56f5c3a5ba1b4e6f741ffc6a56fc8ab0361c2d2e,835,835,0
0xe8e5f604d95ad38fefd6d47f35270e24be4872d0,280,280,0
0x1870309b9c54c48d60f8f5e07c2b7bb78bee69fc,306,306,0
0xb8045c682c6fa2b8fc724de2ed2b3dc6a13da094,914,914,0
0x5384687d0fa15cbc25cc17f02058707c87ad5c2a,528,528,0
0x4c04e4e0fc1313954469bc07ff2f34d59cee9d1b,1178,1178,0
0xc192bd4a799a2ef3714c63b0b440008c7f928665,327,327,0
0x80771788286195c70d058044eacfbff7b8d11949,305,305,0
0xf153dcd30cbd5f6e83c09fc8c93e6d770f81df29,303,303,0
0x7a3512bb6839275658ceea6a88b00fb6c8a0742e,474,474,0
